accession,label,group,has_location_note,incorrect_repeats,mean_confidence,predicted_labels
Q15696,Nucleus,Q15696__8fba6d0c318a9f90,False,0,0.9831868849097911,Nucleus;Nucleus
P35637,Nucleus,P35637__4a254ab17fd6e25c,True,0,0.9830867673466451,Nucleus;Nucleus
Q8NHC4,Membrane,A6NND4__1ab350c3762ee58b,False,0,0.9828408940354914,Membrane;Membrane
P62079,Membrane,P62079__729dd94688bb1a56,False,0,0.9826689432267199,Membrane;Membrane
Q9NY91,Membrane,Q9NY91__c17bfad80d5324e5,False,0,0.9826327131379023,Membrane;Membrane
Q86VZ1,Membrane,Q86VZ1__f432ba604b9f39e6,False,0,0.9822379353302683,Membrane;Membrane
O15552,Membrane,O15552__4a47759801962a00,False,0,0.9818949012761735,Membrane;Membrane
Q8N5P1,Nucleus,Q8N5P1__e6f585beb240bcc9,True,0,0.9813970406792405,Nucleus;Nucleus
O75526,Nucleus,O75526__9bb27583e445d1ff,False,0,0.9804958540074992,Nucleus;Nucleus
P09234,Nucleus,P09234__7872abfa6342d7b4,False,0,0.9801913683826833,Nucleus;Nucleus
Q9BRD0,Nucleus,Q9BRD0__fe2f58ab5c0d00d2,False,0,0.9800454531042121,Nucleus;Nucleus
P21918,Membrane,P21918__84f03c7918b76c7e,False,0,0.9794947731157689,Membrane;Membrane
Q9UNK4,Secreted,Q9UNK4__6f6cf4d5dac82d09,False,0,0.9792396163314993,Secreted;Secreted
O60779,Membrane,O60779__20d22876a581dc3e,False,0,0.977926044106767,Membrane;Membrane
Q9UKS7,Nucleus,Q9H2S9__36640543b4ad7492,True,0,0.9775584292957868,Nucleus;Nucleus
P48436,Nucleus,P48436__62a4d1c87b62b80d,False,0,0.9772891866308229,Nucleus;Nucleus
P60896,Nucleus,P60896__51a570e05804e76c,False,0,0.9772608798272979,Nucleus;Nucleus
Q86VW1,Membrane,Q86VW1__acd531523d9a2aac,True,0,0.9770700963056176,Membrane;Membrane
Q6DJT9,Nucleus,Q6DJT9__886b146b2d6be78e,True,0,0.9769398623751148,Nucleus;Nucleus
P50406,Membrane,P50406__a9754aa0eed81bf0,False,0,0.9768032712903746,Membrane;Membrane
Q96ST2,Nucleus,Q96ST2__ca65ffda62c7cfd7,False,0,0.9767372739273625,Nucleus;Nucleus
Q9P1Q5,Membrane,A6NND4__1ab350c3762ee58b,False,0,0.9761638976669613,Membrane;Membrane
P81172,Secreted,P81172__a14bae8ad7c75504,False,0,0.9760056792526826,Secreted;Secreted
Q9HBW9,Membrane,Q9HBW9__cc63c92b64f9733d,False,0,0.9756866927327812,Membrane;Membrane
Q96B23,Nucleus,Q96B23__1303e49218a31912,False,0,0.975455857069174,Nucleus;Nucleus
Q15428,Nucleus,Q15428__d1fce4fbd291337f,False,0,0.9754217547130969,Nucleus;Nucleus
Q92536,Membrane,Q92536__46ada3726ae8631a,False,0,0.9753972032608693,Membrane;Membrane
Q9NS93,Membrane,Q9NS93__01670dc46fcf1578,False,0,0.9749938186483874,Membrane;Membrane
Q01718,Membrane,Q01718__50fc802bf9cb11dd,False,0,0.974793016237252,Membrane;Membrane
Q8TAD8,Nucleus,Q8TAD8__b6f22071f0a98852,False,0,0.9745279757995541,Nucleus;Nucleus
O95104,Nucleus,O95104__b4a4c7cbf2849d75,False,0,0.9743895964647757,Nucleus;Nucleus
Q9UK33,Nucleus,Q9UK33__576230e3f9dda786,True,0,0.9742932828115538,Nucleus;Nucleus
P0DJD4,Nucleus,P0DJD3__91074d469cd2403f,False,0,0.974224096777795,Nucleus;Nucleus
Q9H244,Membrane,O14843__2b20e0cb102e3730,False,0,0.9740536635396542,Membrane;Membrane
Q86WB7,Membrane,Q86WB7__d045faf1cd80abc7,False,0,0.973849869233902,Membrane;Membrane
P0DJD3,Nucleus,P0DJD3__91074d469cd2403f,False,0,0.9738286963808174,Nucleus;Nucleus
Q6QNK2,Membrane,Q6QNK2__a339096416efb144,False,0,0.9738127177533764,Membrane;Membrane
Q8TCB6,Membrane,A6NND4__1ab350c3762ee58b,False,0,0.9736228294851337,Membrane;Membrane
Q8NGD0,Membrane,A6NND4__1ab350c3762ee58b,False,0,0.9725808760205206,Membrane;Membrane
Q06455,Nucleus,Q06455__cfd18f20b2e8747b,True,0,0.9725118534367008,Nucleus;Nucleus
Q8NBZ0,Nucleus,Q8NBZ0__fc482b55816a0276,False,0,0.9717927860523026,Nucleus;Nucleus
Q15648,Nucleus,Q15648__61f17c512bac7aef,True,0,0.9716765823856669,Nucleus;Nucleus
Q16602,Membrane,P30988__eef79041ae0d751b,False,0,0.9716190042196862,Membrane;Membrane
Q9BRU2,Nucleus,Q9BRU2__73c8999b58e24b1a,False,0,0.9715290737731399,Nucleus;Nucleus
O14497,Nucleus,O14497__1bd87af767bfd8e1,False,0,0.9710662092965132,Nucleus;Nucleus
A6NND4,Membrane,A6NND4__1ab350c3762ee58b,False,0,0.9710295789777666,Membrane;Membrane
Q9C0J8,Nucleus,Q9C0J8__3cf8129cb620c63b,False,0,0.9707260526104439,Nucleus;Nucleus
Q86TG1,Membrane,Q86TG1__46048cb22a513da3,True,0,0.9700574502407825,Membrane;Membrane
Q8NAV1,Nucleus,Q8NAV1__d71b8ff71e77d288,False,0,0.9692792510183368,Nucleus;Nucleus
Q9P2Y4,Nucleus,Q9P2Y4__4956b15946139c43,False,0,0.9686277651557578,Nucleus;Nucleus
Q9H5V7,Nucleus,Q9H5V7__185ea16a00067bdd,False,0,0.9685641628754702,Nucleus;Nucleus
Q8IXM3,Mitochondrion,Q8IXM3__672c9236d72b7d9b,False,0,0.968003624558434,Mitochondrion;Mitochondrion
Q8N8E2,Nucleus,Q8N8E2__59bfc6531fe1ff86,False,0,0.9678413132701418,Nucleus;Nucleus
Q9BYN7,Nucleus,Q9BYN7__5e724a57b7a8b82a,False,0,0.9667300602282631,Nucleus;Nucleus
Q86UU0,Nucleus,Q86UU0__d18ef2ec12184986,False,0,0.9666282905118033,Nucleus;Nucleus
Q13495,Nucleus,Q13495__afcdf772c72de1a3,True,0,0.9664046770580618,Nucleus;Nucleus
Q8IZF2,Membrane,Q8IZF2__eb81afb142b69922,False,0,0.9661542266229441,Membrane;Membrane
P51825,Nucleus,P51825__04dd2e46d11766ee,True,0,0.9657395930163913,Nucleus;Nucleus
Q9Y585,Membrane,A6NND4__1ab350c3762ee58b,False,0,0.9647513442617005,Membrane;Membrane
P35499,Membrane,P35498__df512f038af3c758,False,0,0.9637717724346493,Membrane;Membrane
Q9GZP8,Nucleus,Q9GZP8__19d234a6cb545e96,False,0,0.9624338038407327,Nucleus;Nucleus
Q16594,Nucleus,Q16594__1eda43eb4bc1a23d,False,0,0.9623862918478243,Nucleus;Nucleus
P08069,Membrane,P08069__e11a8ca0d0d551f3,False,0,0.9612951880910379,Membrane;Membrane
O43614,Membrane,O43613__4fa99a96e770e04d,False,0,0.9607652840352098,Membrane;Membrane
P30559,Membrane,P30518__74850ff3a746768b,False,0,0.9607409140209703,Membrane;Membrane
Q5GH77,Membrane,Q5GH77__fa1607e6a8236eae,False,0,0.9602324558544437,Membrane;Membrane
Q96JN0,Nucleus,Q96JN0__b1cfd592808015db,False,0,0.9597635556651122,Nucleus;Nucleus
Q13242,Nucleus,Q13242__03346d5c8912f23e,True,0,0.9596400028952643,Nucleus;Nucleus
Q14246,Membrane,Q14246__9598b7a1f41d8d0e,False,0,0.9594931107972633,Membrane;Membrane
P04201,Membrane,P04201__f104c7b186d2a003,False,0,0.9587799250089952,Membrane;Membrane
P30542,Membrane,P30542__1287bf4746a29da7,False,0,0.9578103441020513,Membrane;Membrane
P55317,Nucleus,P55317__ae6d66376c9002de,False,0,0.9573976989558163,Nucleus;Nucleus
Q9BTK6,Nucleus,Q9BTK6__0687b8d3c15ff08e,False,0,0.9572056706042602,Nucleus;Nucleus
Q9HCJ1,Membrane,Q9HCJ1__3f3cc17c29ff7258,False,0,0.9570319517852086,Membrane;Membrane
Q9UGU0,Nucleus,Q9UGU0__8635af727b2f5304,False,0,0.9567142715277817,Nucleus;Nucleus
Q50KZ9,Membrane,Q50KZ9__b0e2817e7950f554,False,0,0.956172820392275,Membrane;Membrane
Q7L2J0,Nucleus,Q7L2J0__e5c6a6751ae2750f,False,0,0.956100829338751,Nucleus;Nucleus
Q9Y2Y9,Nucleus,Q13886__63b0e9b53ba251fc,False,0,0.9560088526718049,Nucleus;Nucleus
Q6TCH4,Membrane,Q6TCH4__f6872ed0f80ad686,False,0,0.9546945013512063,Membrane;Membrane
P23760,Nucleus,P23760__2bda27b070243018,False,0,0.9540011818361752,Nucleus;Nucleus
Q15596,Nucleus,Q15596__873e4d8992906f33,False,0,0.9526517691186542,Nucleus;Nucleus
Q96MH2,Nucleus,Q96MH2__7b53e92beb239e61,False,0,0.9525850880550915,Nucleus;Nucleus
Q14973,Membrane,Q14973__53e4ed46e55eff8b,False,0,0.9523440345973615,Membrane;Membrane
Q03431,Membrane,Q03431__db20616a415dae80,False,0,0.9516238903408079,Membrane;Membrane
Q01726,Membrane,Q01718__50fc802bf9cb11dd,False,0,0.9511887362182202,Membrane;Membrane
Q8NEM7,Nucleus,Q8NEM7__f1782e696ac92be9,False,0,0.9505393086780358,Nucleus;Nucleus
P24530,Membrane,P24530__f203a5007cc0cf30,True,0,0.9503775608097548,Membrane;Membrane
Q6IEG0,Nucleus,Q6IEG0__0ad74de4db2e7c0c,False,0,0.9500699548516112,Nucleus;Nucleus
Q9BQC6,Mitochondrion,Q9BQC6__04d07fd70555f1bd,False,0,0.9496474121154672,Mitochondrion;Mitochondrion
P37275,Nucleus,P37275__cd46f549cc2b923b,False,0,0.949072479730904,Nucleus;Nucleus
Q9Y2D9,Nucleus,Q9Y2D9__6990a366ec7950c3,False,0,0.9487643330477304,Nucleus;Nucleus
Q9BYW1,Membrane,P11168__d863fcef95df00de,False,0,0.9479657149680487,Membrane;Membrane
Q9NYB5,Membrane,Q9NYB5__af8d3780bb617c7e,True,0,0.9479298814042441,Membrane;Membrane
P28221,Membrane,O14804__e1509937826bd69d,False,0,0.9477050898650426,Membrane;Membrane
Q9Y618,Nucleus,Q9Y618__8f71dcb971fedac6,False,0,0.9467263592508661,Nucleus;Nucleus
Q02078,Nucleus,Q02078__3449861bcd30cfd2,False,0,0.9466494835398467,Nucleus;Nucleus
Q9NQV6,Nucleus,Q9NQV6__33e6ccddf77f930d,False,0,0.9466162152815351,Nucleus;Nucleus
P25105,Membrane,O14843__2b20e0cb102e3730,False,0,0.9465998464632329,Membrane;Membrane
Q99967,Nucleus,Q99967__dcba6138112bfbef,True,0,0.9464921378863618,Nucleus;Nucleus
Q9Y2X9,Nucleus,Q9Y2X9__a9643d3d9b708be7,False,0,0.9462621863332026,Nucleus;Nucleus
P49862,Secreted,P00746__89b6935d8d5a9980,True,0,0.9460996699999111,Secreted;Secreted
P55316,Nucleus,P55316__552d4af9739b068d,False,0,0.9451682608096506,Nucleus;Nucleus
Q13029,Nucleus,Q13029__6bbe73d92d551f39,False,0,0.9447860252321799,Nucleus;Nucleus
P58012,Nucleus,P58012__89d93154bc2b027b,False,0,0.9447494594612046,Nucleus;Nucleus
Q15743,Membrane,O14843__2b20e0cb102e3730,False,0,0.9439235188923318,Membrane;Membrane
Q13886,Nucleus,Q13886__63b0e9b53ba251fc,False,0,0.9433238799299791,Nucleus;Nucleus
Q9H1E1,Secreted,P34096__bdb5ad9576d2cdc1,True,0,0.9427400019460697,Secreted;Secreted
Q99678,Membrane,Q99678__065dbf2e6ca54186,False,0,0.9427032996821347,Membrane;Membrane
P47871,Membrane,P32241__95ca8f99a19d5f99,True,0,0.9420033948736619,Membrane;Membrane
Q9UPC5,Membrane,O14843__2b20e0cb102e3730,False,0,0.9418430671255156,Membrane;Membrane
Q9ULV1,Membrane,Q9ULV1__c997d9577170e241,False,0,0.941782599227136,Membrane;Membrane
Q14469,Nucleus,Q14469__7a179922344f7ecb,False,0,0.941454459814397,Nucleus;Nucleus
Q96JP5,Nucleus,Q96JP5__3ce02fa04aa52641,False,0,0.9406368704439109,Nucleus;Nucleus
Q96SZ4,Nucleus,O14978__c4f71ba247d1fe9d,False,0,0.9399832301533415,Nucleus;Nucleus
Q10571,Nucleus,Q10571__ed9070dfffbddc30,False,0,0.9398527376054149,Nucleus;Nucleus
Q9UHI7,Membrane,Q9UGH3__9cab313b7f1f3a8c,False,0,0.9398043501499301,Membrane;Membrane
Q96PN7,Nucleus,Q96PN7__0c3f2857c4b269c5,False,0,0.9394340764998295,Nucleus;Nucleus
Q12791,Membrane,Q12791__d4e6b670eb793c48,False,0,0.9390764901073351,Membrane;Membrane
Q9BUV0,Nucleus,Q9BUV0__0b33a760c816a3e2,False,0,0.9390692942946892,Nucleus;Nucleus
Q53S33,Mitochondrion,Q53S33__6167d4e5f21ce017,False,0,0.9386446925358155,Mitochondrion;Mitochondrion
P28335,Membrane,P28335__8bb8e760c142b1a4,False,0,0.9374905039518763,Membrane;Membrane
Q9Y388,Nucleus,Q9Y388__d22100f3eeb8ecc7,False,0,0.9358275358225134,Nucleus;Nucleus
Q96QT6,Nucleus,Q96QT6__f4fb97b3875a8be3,False,0,0.9357509147386271,Nucleus;Nucleus
Q9Y6X8,Nucleus,Q9H4I2__7cbd4f2f341f304d,True,0,0.9353898283392144,Nucleus;Nucleus
Q8NG11,Membrane,P62079__729dd94688bb1a56,False,0,0.9348537157473651,Membrane;Membrane
Q9BTL3,Nucleus,Q9BTL3__5b73efc9c11a09e0,False,0,0.9347074349921504,Nucleus;Nucleus
Q99590,Nucleus,Q99590__a9194abf7f4621c3,False,0,0.9343644835539061,Nucleus;Nucleus
Q9BYC9,Mitochondrion,Q9BYC9__2c1245ca9c5545db,False,0,0.9341088519083107,Mitochondrion;Mitochondrion
Q14833,Membrane,P41180__6c2adc8809792b84,False,0,0.9339247868958698,Membrane;Membrane
P30518,Membrane,P30518__74850ff3a746768b,False,0,0.9339178278173007,Membrane;Membrane
Q5T2R2,Mitochondrion,Q5T2R2__e6193fe4ac74d029,False,0,0.9337641961810974,Mitochondrion;Mitochondrion
O95600,Nucleus,O95600__5f6d911a0d9ad745,False,0,0.9333394497617091,Nucleus;Nucleus
Q9HAB3,Membrane,Q9HAB3__82d9360311478818,False,0,0.9331510257577935,Membrane;Membrane
Q9Y3E1,Nucleus,Q9Y3E1__a1d99c34eb839600,False,0,0.9326233860503539,Nucleus;Nucleus
Q9H4Z2,Nucleus,Q9H4Z2__7466f402c3160eb4,False,0,0.9323857192193139,Nucleus;Nucleus
Q14832,Membrane,P41180__6c2adc8809792b84,False,0,0.9320074728032579,Membrane;Membrane
P0DPK3,Secreted,P0DPK3__e4ebf6e260dae1c7,False,0,0.9319068513742245,Secreted;Secreted
Q9NWF4,Membrane,Q9HAB3__82d9360311478818,False,0,0.9316862070893408,Membrane;Membrane
Q5H9F3,Nucleus,Q5H9F3__48b00b4eae031e36,False,0,0.9312884937803518,Nucleus;Nucleus
Q12866,Membrane,P30530__0e1b606ba4a2733b,False,0,0.9311771855390172,Membrane;Membrane
Q9C0F3,Nucleus,O60765__7991d51d11a01c75,False,0,0.9310437034003615,Nucleus;Nucleus
Q99958,Nucleus,Q12948__61c1fa2212fc2637,False,0,0.9305719356961456,Nucleus;Nucleus
P17020,Nucleus,O60765__7991d51d11a01c75,False,0,0.930331230692649,Nucleus;Nucleus
Q9HAW4,Nucleus,Q9HAW4__d0aea8dcecffc82e,False,0,0.9301406072350048,Nucleus;Nucleus
P82970,Nucleus,P82970__619e180f0c25e83a,True,0,0.9301349071799965,Nucleus;Nucleus
Q6PJP8,Nucleus,Q6PJP8__94dab7050e09cd3c,True,0,0.9296196089228361,Nucleus;Nucleus
O15042,Nucleus,O15042__30cadaca1da71940,False,0,0.9295611880595724,Nucleus;Nucleus
Q8TDR4,Nucleus,Q8TDR4__6eb6155b22bada6a,False,0,0.9292671502232652,Nucleus;Nucleus
Q9UI36,Nucleus,Q9UI36__b7f2685248bb8011,False,0,0.9291864109453389,Nucleus;Nucleus
Q96BU1,Nucleus,Q96BU1__3a7d6c5ee6ecdc67,True,0,0.9285605280821208,Nucleus;Nucleus
Q06945,Nucleus,P35716__990389c3f8355698,False,0,0.9279148894669254,Nucleus;Nucleus
Q99743,Nucleus,Q99743__574191211169b4d8,False,0,0.9277668058463259,Nucleus;Nucleus
Q9H1D0,Membrane,Q9H1D0__de54b9165094fbbc,False,0,0.9277442213910188,Membrane;Membrane
Q9P0M9,Mitochondrion,Q9P0M9__c2b3072c5cc24ec9,False,0,0.9269294958091909,Mitochondrion;Mitochondrion
P49767,Secreted,P49767__8fd35aadc7b2b246,False,0,0.9267724637963417,Secreted;Secreted
P35716,Nucleus,P35716__990389c3f8355698,False,0,0.9266851068570876,Nucleus;Nucleus
Q8WX77,Secreted,Q8WX77__4e7beedf206459d6,False,0,0.9266849538870578,Secreted;Secreted
Q9BXV9,Nucleus,Q9BXV9__9335b79a633c1e15,False,0,0.926181001604241,Nucleus;Nucleus
O75525,Nucleus,O75525__2a7ac70c10c84be2,True,0,0.925312731844209,Nucleus;Nucleus
Q8NFD5,Nucleus,O14497__1bd87af767bfd8e1,False,0,0.9253094866719795,Nucleus;Nucleus
P04054,Secreted,P04054__f6542b3dd52ac7b3,True,0,0.9245054054308655,Secreted;Secreted
Q7RTX0,Membrane,Q7RTX0__741467c18af0e895,False,0,0.9244606296094636,Membrane;Membrane
Q9NW15,Membrane,Q9NW15__3b40b4bfb9f9a707,True,0,0.9240030773160759,Membrane;Membrane
Q16581,Membrane,Q16581__18970708361ef54e,False,0,0.9231722854410873,Membrane;Membrane
Q7Z7F7,Mitochondrion,Q7Z7F7__20add78316e86e23,False,0,0.9214699442159069,Mitochondrion;Mitochondrion
Q96N77,Nucleus,Q96N77__32ef07a964b9c460,False,0,0.9210182219770333,Nucleus;Nucleus
P51671,Secreted,P13500__3812ea62049d89f0,False,0,0.9209189139523863,Secreted;Secreted
O95136,Membrane,O95136__c3a6a518836c96f9,False,0,0.9206021781033159,Membrane;Membrane
Q9BW71,Nucleus,Q9BW71__c14518b6533d4f50,True,0,0.9205411202453204,Nucleus;Nucleus
P28222,Membrane,O14804__e1509937826bd69d,False,0,0.920298336206713,Membrane;Membrane
P57071,Nucleus,P57071__13616e548041b86e,False,0,0.9201627050469723,Nucleus;Nucleus
Q6UB99,Nucleus,Q6UB99__42fcff59cc8bc2a1,True,0,0.9200712172339248,Nucleus;Nucleus
O75475,Nucleus,O75475__a0d8504fc2ce2887,True,0,0.9199884752102987,Nucleus;Nucleus
Q8TEZ7,Membrane,Q8TEZ7__a1f4ef42b0b8fd31,True,0,0.9195144828411846,Membrane;Membrane
Q9NVW2,Nucleus,Q9NVW2__3b8db07c92d93eef,False,0,0.9192534190283078,Nucleus;Nucleus
Q86SQ4,Membrane,Q86SQ4__c859a288f6bf9cfa,True,0,0.918998779749969,Membrane;Membrane
Q92733,Nucleus,Q92733__c46466894cfb7903,False,0,0.9188028819752935,Nucleus;Nucleus
Q969G3,Nucleus,Q969G3__c1c3d1a8ee0be037,False,0,0.9184996527963674,Nucleus;Nucleus
P28566,Membrane,O14804__e1509937826bd69d,False,0,0.9184119432557731,Membrane;Membrane
Q6UB98,Nucleus,Q6UB98__264459236f546cab,False,0,0.9181301789780965,Nucleus;Nucleus
P46093,Membrane,O14843__2b20e0cb102e3730,False,0,0.9180395034742537,Membrane;Membrane
P04839,Membrane,P04839__cc35fa7eda9edd48,True,0,0.9179475808740181,Membrane;Membrane
Q96QE2,Membrane,Q96QE2__0524d4ba4c0fdd96,False,0,0.9171152410116424,Membrane;Membrane
Q99801,Nucleus,Q99801__dcce223c48fbfcc0,False,0,0.9158391238490233,Nucleus;Nucleus
P41180,Membrane,P41180__6c2adc8809792b84,False,0,0.9149664538817904,Membrane;Membrane
Q12948,Nucleus,Q12948__61c1fa2212fc2637,True,0,0.9148303708944374,Nucleus;Nucleus
Q8WW12,Nucleus,Q8WW12__3d0b4998b21a65a8,False,0,0.9133057603309592,Nucleus;Nucleus
O14804,Membrane,O14804__e1509937826bd69d,False,0,0.9132167125452265,Membrane;Membrane
P78364,Nucleus,P78364__37cb94299e1e9187,False,0,0.9130717612563208,Nucleus;Nucleus
O43194,Membrane,O43194__4103e48a62ade11c,False,0,0.912833097986498,Membrane;Membrane
Q9Y5X5,Membrane,Q9Y5X5__31b7680527e9f98f,False,0,0.9125073766171599,Membrane;Membrane
Q15744,Nucleus,Q15744__75d0af597e53395b,False,0,0.9119657426685452,Nucleus;Nucleus
P43004,Membrane,P43003__9bd2bb21d4f24d3b,False,0,0.9106437805046494,Membrane;Membrane
Q9ULD5,Nucleus,Q9ULD5__7977761a1dd4262d,False,0,0.9096559740372476,Nucleus;Nucleus
Q5VWK5,Membrane,Q5VWK5__3fba3ca006333969,False,0,0.9094449876045516,Membrane;Membrane
Q8WWT9,Membrane,Q86YT5__35aa22d6cddd672e,False,0,0.9073368790338757,Membrane;Membrane
Q13569,Nucleus,Q13569__dab3116205b9e740,False,0,0.9070011792695301,Nucleus;Nucleus
Q8N7H5,Nucleus,Q8N7H5__e0897a8d4de2d5d0,True,0,0.9066865744695317,Nucleus;Nucleus
Q8N895,Nucleus,Q8N895__10aca9a2d5ea0395,False,0,0.9061455218866127,Nucleus;Nucleus
O14561,Mitochondrion,O14561__43aa1cdb7bb3efd8,False,0,0.9058047362966406,Mitochondrion;Mitochondrion
Q9H0F5,Nucleus,Q9H0F5__84133503cf3d70b9,False,0,0.9049040795198241,Nucleus;Nucleus
O14843,Membrane,O14843__2b20e0cb102e3730,False,0,0.9046553042343288,Membrane;Membrane
Q02548,Nucleus,Q02548__237ae80f4adcbce8,False,0,0.9044976515326966,Nucleus;Nucleus
Q9Y5J3,Nucleus,Q14469__7a179922344f7ecb,False,0,0.904314632071868,Nucleus;Nucleus
Q8TE23,Membrane,Q7RTX0__741467c18af0e895,False,0,0.9036328980193402,Membrane;Membrane
Q8NDX5,Nucleus,P78364__37cb94299e1e9187,False,0,0.9035962890778522,Nucleus;Nucleus
Q64ET8,Nucleus,Q64ET8__6aeeef785d244441,False,0,0.902572636947729,Nucleus;Nucleus
P59923,Nucleus,P59923__a786d2be1a7ff412,True,0,0.901940634471875,Nucleus;Nucleus
Q9HC52,Nucleus,Q9HC52__8f3101e514560e9d,False,0,0.9017919196947057,Nucleus;Nucleus
Q15424,Nucleus,Q15424__f92129181f754a71,False,0,0.9017244534367105,Nucleus;Nucleus
O60284,Nucleus,O60284__748f8bc154907278,False,0,0.9014969036446059,Nucleus;Nucleus
Q8IZF0,Membrane,Q8IZF0__56bf6f93330f8039,False,0,0.9012644795042145,Membrane;Membrane
Q9H9D4,Nucleus,Q9H9D4__a86c2ed55bd8906f,False,0,0.9010304620175646,Nucleus;Nucleus
Q5T4T1,Membrane,Q5T4T1__b1c6bb96c7d3e70a,False,0,0.9008418137958394,Membrane;Membrane
Q9UII2,Mitochondrion,Q9UII2__e8372755142cb1e1,False,0,0.9003057516536315,Mitochondrion;Mitochondrion
Q99684,Nucleus,Q99684__1a8c0c96260c3425,True,0,0.9002962815938642,Nucleus;Nucleus
Q9H334,Nucleus,Q9H334__5248da002fbcd3f3,True,0,0.8989448878745891,Nucleus;Nucleus
P47898,Membrane,O14804__e1509937826bd69d,False,0,0.8987902384890757,Membrane;Membrane
Q8WW38,Nucleus,Q8WW38__e23789bd50696d49,False,0,0.8985366925043505,Nucleus;Nucleus
Q96JM2,Nucleus,Q96JM2__226f7c86826cbc55,False,0,0.8978348774515696,Nucleus;Nucleus
Q14814,Nucleus,Q02078__3449861bcd30cfd2,True,0,0.8977400060760139,Nucleus;Nucleus
P15884,Nucleus,P15884__6e26e4440fbb8877,False,0,0.8974522637015059,Nucleus;Nucleus
O14686,Nucleus,O14686__3f7e3798caefae2c,False,0,0.897175062227508,Nucleus;Nucleus
Q8TDU6,Membrane,Q8TDU6__b5df8718f493236d,False,0,0.8970031880300258,Membrane;Membrane
P42127,Secreted,P42127__888bc916e4d799e8,False,0,0.8967990992875667,Secreted;Secreted
A6NFX1,Membrane,A6NFX1__b8ebd264dc345458,True,0,0.895924517764371,Membrane;Membrane
Q6UW32,Secreted,Q6UW32__f4c28ab57ec0723c,False,0,0.8942951070902159,Secreted;Secreted
A0AVK6,Nucleus,A0AVK6__c6a34461eaf193f0,False,0,0.8942841311347678,Nucleus;Nucleus
Q12947,Nucleus,Q12947__33187347e002cc51,False,0,0.8939148560308159,Nucleus;Nucleus
Q7Z3E1,Nucleus,Q7Z3E1__0ba14e92345e90b6,False,0,0.8937545940481678,Nucleus;Nucleus
P01034,Secreted,P01034__ae318b9c984ac982,False,0,0.893574296648382,Secreted;Secreted
Q9BS31,Nucleus,O60765__7991d51d11a01c75,False,0,0.893560017155647,Nucleus;Nucleus
P82664,Mitochondrion,P82664__8e65781ed765fbf8,False,0,0.8935378711071993,Mitochondrion;Mitochondrion
Q9NTW7,Nucleus,Q9NTW7__7d4293566a649f9d,False,0,0.8933004984999149,Nucleus;Nucleus
Q8TF66,Membrane,Q8TF66__ce37201f3a38d7fa,False,0,0.8932674169262136,Membrane;Membrane
Q6P4Q7,Membrane,Q6P4Q7__7443acd63c1787cb,False,0,0.8932402327610462,Membrane;Membrane
P0DXC1,Nucleus,P0DXC1__dfd13ad79fa0856c,False,0,0.8920617414269019,Nucleus;Nucleus
Q9NXE8,Nucleus,Q9NXE8__f64f0f14754d0d74,False,0,0.8919901348994809,Nucleus;Nucleus
Q9NTI7,Nucleus,Q9NTI7__0aa05f5523f18d29,False,0,0.8919342520156541,Nucleus;Nucleus
Q69YH5,Nucleus,Q69YH5__a3029a0d377ef246,True,0,0.891748177751986,Nucleus;Nucleus
Q9H5J8,Nucleus,Q9H5J8__3aa9d09d73438396,False,0,0.89127953763593,Nucleus;Nucleus
Q8IVW6,Nucleus,Q8IVW6__bd3c61bfe958b25d,False,0,0.8904977722679602,Nucleus;Nucleus
P56177,Nucleus,P56177__5cea5ceeb5354239,False,0,0.8897209851306543,Nucleus;Nucleus
Q9H161,Nucleus,Q9H161__701d32cdcc5c9616,False,0,0.8895610430127976,Nucleus;Nucleus
Q96NC0,Nucleus,Q96NC0__b6e99baeacfbcb5e,False,0,0.8888557178284249,Nucleus;Nucleus
Q2TBE0,Nucleus,Q2TBE0__c89391d6b8fd843f,False,0,0.8887556985660149,Nucleus;Nucleus
P62424,Cytoplasm,P62424__2e57bbdae76d3470,False,0,0.8884531453434736,Cytoplasm;Cytoplasm
Q9H8M2,Nucleus,Q9H8M2__26c37f9f101caf7b,False,0,0.88775449288292,Nucleus;Nucleus
Q9BWC9,Nucleus,Q9BWC9__3e23dfae2182d16c,True,0,0.8873134086011795,Nucleus;Nucleus
P0C1S8,Nucleus,P0C1S8__934f5eb3269921d6,False,0,0.8859514636786634,Nucleus;Nucleus
O43613,Membrane,O43613__4fa99a96e770e04d,False,0,0.8845048120483927,Membrane;Membrane
O00267,Nucleus,O00267__764ff75d65f654b2,False,0,0.8843897396114326,Nucleus;Nucleus
Q8IZT9,Nucleus,Q8IZT9__3d654df78ce696de,False,0,0.8835499928868709,Nucleus;Nucleus
Q6VMQ6,Nucleus,Q6VMQ6__4af05150a8949a99,False,0,0.8827616200330397,Nucleus;Nucleus
Q9H3S1,Membrane,Q9H3S1__96c47f6fa4f5ff83,False,0,0.8826465773839227,Membrane;Membrane
Q9UIH9,Nucleus,Q9UIH9__b7b02d35c1aaa364,False,0,0.8825749717070225,Nucleus;Nucleus
P41182,Nucleus,P41182__9c418558debe0111,False,0,0.8825675588548866,Nucleus;Nucleus
Q7Z4V0,Nucleus,Q7Z4V0__a77bcae248ff3eac,False,0,0.8819350604434973,Nucleus;Nucleus
